persona_id,honest-humility,emotionality,extraversion,agreeableness,conscientiousness,openness to experience,altruism
b9e13b45-20ac-4e4b-b733-a270f0074d31,3.5,3.25,3.0,3.25,4.0,3.25,3.75
ca5279cf-bb97-4704-b705-f8ba67f41848,3.75,3.25,3.0,3.0,3.75,3.25,4.0
ae75b1b0-12fc-4781-964b-1bea3fcd7448,2.667,3.333,3.0,3.5,4.25,3.25,4.0
8b65371e-4cf9-4068-b509-c85d48fb9aac,3.5,3.75,3.0,2.667,4.25,3.0,3.75
a7678f72-f411-4dae-a984-54bd7b23eefa,3.0,2.75,2.25,3.5,4.25,3.0,3.25
4c8550a6-c3d2-4c40-a710-c346371680cc,3.25,3.25,2.0,3.25,4.25,3.25,3.5
afc2fa44-0888-4296-a6cd-909c0f680144,3.25,3.5,2.25,3.25,4.5,3.0,3.75
440b18ca-c709-4c49-9a5a-adb2a281d16e,3.5,3.75,3.0,3.75,3.75,3.25,4.0
bfd60bad-5312-4816-a8ec-6e84e78c5bd5,3.5,3.5,2.0,3.5,4.0,3.0,4.333
d0826ea2-5a3f-41ca-a99c-9ae5d8c47380,3.75,3.5,2.667,2.75,2.25,3.25,4.0
9b84a3e7-0235-4aed-ae81-41a1274a07bf,3.75,3.25,3.0,3.5,4.25,3.25,4.0
1662fc28-0210-417f-a55d-ad7c8c941158,3.75,3.5,3.5,3.5,3.5,3.25,4.25
843d2ed3-29d7-4b17-b778-499e1be76420,3.25,4.0,3.0,3.5,4.0,3.333,4.0
e231af65-a3b6-4353-bce2-475719dda4bb,3.0,3.25,2.75,3.0,4.0,3.0,4.0
ab1296ca-0501-4791-92a9-a575398607b6,3.25,3.5,2.25,3.333,4.25,2.75,3.5
0dbcd88b-975c-4b0c-a622-938aaf559ac7,3.5,3.25,2.667,3.5,4.0,3.25,4.25
b278aaba-5c69-471c-a7ad-e8c4094a4267,3.75,3.5,2.0,3.75,4.5,3.25,3.75
0e4a4c16-f507-4a7b-a298-5e46561c1f64,3.25,3.25,2.25,3.75,4.25,3.25,4.25
80bd6a2c-0fc5-45dd-8cbf-afd1c730735a,3.0,3.25,2.5,3.25,4.25,3.0,3.75
f977e40d-c080-4884-827e-08438f601279,3.5,3.333,2.75,3.75,4.25,3.0,3.5
06a98bfe-426a-4187-abd7-430a9d1c526a,3.25,3.25,2.75,3.5,4.25,3.333,3.75
2ade2415-8a29-4be3-b863-146d288d87f2,3.25,3.5,3.0,3.5,4.0,3.0,3.25
0fe517db-1319-41f0-b8ad-55fd129e2ccc,3.0,3.333,2.5,3.25,4.25,3.25,4.0
7263e99c-4b36-43d9-8082-24c10843c902,3.0,3.0,2.25,3.333,4.5,3.333,3.75
2fc994cd-b617-43f2-b113-b278ea6e1085,3.0,3.0,2.75,4.0,4.0,3.25,3.5
cb6ff51f-1657-415a-8972-eeacde579327,3.5,3.25,2.25,3.0,4.0,3.25,3.75
e3f67af0-36d6-4750-acb2-97888a928e9a,3.5,3.25,2.0,3.0,4.25,3.0,3.5
4f429900-3b92-493d-b644-8736d4d7e052,3.75,3.5,3.0,2.75,3.5,3.25,4.0
6a50628f-9a02-42e2-8f19-b834daea60c5,3.25,3.25,3.0,3.5,4.5,3.25,3.75
480f281c-8a91-476c-8471-a279f00a58f7,3.5,3.25,2.0,3.75,4.5,2.75,3.25
c2d56f57-425b-4973-8b5c-9ca56476f6e2,3.5,3.5,3.0,2.0,3.5,3.25,3.75
8a962846-b9e7-42a5-a387-7329e082a5cb,3.75,3.75,2.75,3.75,4.0,3.333,4.25
a8f254e1-0a17-4492-90a3-b4e44a74a800,3.75,3.5,2.75,2.75,3.25,3.25,4.0
ef4348c8-dec0-465d-87a8-d1c7eb75633c,3.5,3.5,2.0,3.5,3.75,3.25,4.0
7a4eb1cb-3d83-4af8-8d28-7b3b2834f4f9,3.75,3.5,2.25,3.25,3.75,3.25,4.0
06f3d6d5-4faf-42b9-8b7f-cf7c2c3beaa3,3.5,3.25,2.667,3.5,4.25,3.333,3.75
8586d48a-fb0a-4865-9c74-141affddd0c4,3.5,3.667,2.25,3.25,4.0,3.0,3.5
76c16ef4-eb70-40aa-9d3c-aaf9fd585539,3.25,3.5,2.25,2.667,4.0,3.0,3.75
6c61b30e-f942-4450-a1be-576bc76fadf3,3.25,3.0,2.5,3.5,4.25,2.75,3.5
c95a3a1c-f056-4b99-aea2-7d70d7418db5,3.5,3.75,3.0,3.5,4.0,3.25,4.25
3b886593-d6d7-409a-887b-2e2485f8c4a9,3.75,3.25,2.5,3.5,4.25,3.25,3.75
e36f46fa-8707-440a-bafe-b59aa798db9c,3.5,3.5,2.25,3.5,4.0,3.0,3.75
b08e1021-8562-4c3c-a808-39a3cf6507af,3.5,3.25,2.25,3.75,4.5,3.25,4.0
0807db60-e73a-4d0b-98a0-50d16c707425,3.333,3.25,3.0,3.5,4.0,3.25,4.0
85dfebb9-19af-40e1-a162-3a92a907e6b8,3.5,3.25,3.25,3.75,4.0,3.25,4.25
12b9767a-45c1-43b3-b1dd-719c1a2dc69c,3.5,3.5,3.0,3.0,4.0,3.25,3.75
d1557862-6b48-47ed-b016-e29b29e6dc85,3.5,3.333,2.333,3.5,4.25,3.25,3.75
908e7884-2600-4008-89c5-f2ee82251dfe,4.0,3.75,3.0,3.333,3.75,3.25,4.0
7ab55635-b94e-4ac6-9ba5-b53ea9a94c51,3.5,3.25,2.75,3.75,4.0,3.0,4.0
150692cd-2821-424a-8f2f-0d53a9f47ea2,3.75,4.0,3.667,3.75,4.25,3.25,4.0
10b248b9-ed57-4e32-a220-485e00547b2f,3.25,3.25,3.0,3.0,4.0,3.0,3.5
6c4d93d4-b7bb-437b-a876-075aa1b622ec,4.0,3.5,2.75,3.0,4.25,3.0,4.0
a735bd5f-8b5c-42cf-b09d-93cd658c11df,3.5,3.75,2.75,3.0,3.25,3.25,3.75
be700790-5dec-47df-b85f-df93d4043c45,3.5,3.25,3.333,3.5,4.25,3.333,4.0
d4e76a3f-19bf-4155-be23-fafdd0f33c3d,3.25,3.0,3.0,3.25,4.25,3.25,4.0
0a7aa465-c63e-47b5-ac15-d3ee1affe14c,3.5,3.5,2.333,4.0,4.0,3.25,4.0
bb743a48-b029-4cb3-993d-cba4d402463d,3.5,3.5,3.25,3.5,4.25,3.25,4.0
1ae0712c-de42-442b-80a9-a08e353e13ab,3.75,4.0,3.25,3.25,3.75,3.333,4.0
edc8ec58-5f02-4523-a08e-c691cb693abd,3.5,4.0,3.0,3.25,3.75,3.5,4.0
ae236344-a960-497c-9a8f-d2fa4d8c7a44,3.5,3.5,2.75,3.25,4.0,3.25,4.0
e62de168-a4d8-43ae-8140-e6600713c2c1,3.333,3.25,3.0,3.5,4.0,3.25,4.25
ca2e3b73-e52d-49ae-abce-9ac311fbaa11,3.5,3.25,3.0,3.5,4.0,3.25,4.25
906e8246-d1cd-47f4-84af-45e8e7510a75,3.667,3.25,3.0,3.333,4.0,3.333,4.0
97b366a1-13a0-4f9d-af2b-a615dd1e3743,3.25,3.25,1.667,3.333,4.25,3.25,3.75
f8ffbfe8-91bd-4d35-b157-534e891a5471,2.667,3.25,2.75,3.0,4.25,3.25,3.75
6611045a-35db-4cdd-9e64-85d7682df15f,3.25,3.5,3.0,3.75,4.25,3.25,3.75
9333954c-aded-49a7-95e4-e4c475046157,3.667,3.5,3.667,3.75,3.75,3.25,4.0
560bfc7f-15d7-4e05-9619-15b1d7a50d64,4.0,3.25,2.75,3.25,4.0,3.0,3.25
2464ace6-c08a-4d5e-b150-0120cc5fd1b2,4.0,3.75,2.25,3.25,4.25,3.0,4.25
bc11ae8f-f37c-49f7-bc48-9245ca1cd517,4.0,3.25,2.25,4.0,4.0,3.25,4.25
3338f86c-fcd0-4559-974d-8b6a3ddb7f7e,3.0,3.25,2.75,3.5,4.0,3.0,3.25
bb995120-e2a4-4d6a-8d13-aba5ba8e1ae3,4.0,3.0,3.0,3.25,4.0,3.25,4.25
a91e96f0-c5cd-4a2d-9ac5-8c28a62f1246,3.75,4.0,3.0,3.25,3.75,3.25,4.25
36fad42e-bac2-45cb-ac4c-e67e04bff350,3.25,3.25,3.0,3.25,4.0,3.333,4.0
4a0eb2c7-5b9c-4557-a4cf-e1bf330bd117,2.75,3.5,2.75,2.0,3.5,3.25,3.75
82197b41-a57e-49d7-9a29-cd6dc5267da2,3.5,3.75,2.0,3.5,4.0,3.0,4.0
5049859e-5b3f-4ad7-9f97-3bc11904fec6,3.5,3.5,3.5,3.75,3.5,3.25,4.0
a0458d81-a9d4-4091-9bd5-4998e79b86da,3.667,3.0,3.0,3.5,4.0,3.333,3.75
a6f89b30-d41b-4ff5-8744-bcc494f5e218,3.75,3.75,3.0,4.25,4.0,3.333,4.25
df3613f8-e187-4a77-8d42-999804247c9d,3.333,3.667,2.5,3.5,4.25,2.75,3.5
e3fab195-71aa-46f7-b82c-bb3091542f1b,3.75,3.25,3.0,2.25,2.75,3.25,4.0
92b7f988-ffa5-4527-8e61-39ef998a53e3,3.5,3.25,2.0,3.5,4.0,3.0,3.75
298eceb1-2752-4454-8f84-c5ce39ff79cd,3.5,3.25,2.25,3.5,4.25,3.25,4.0
9b7c01ec-2021-4793-8cf1-b75921c75d0d,3.5,3.333,3.0,3.5,3.75,3.25,4.0
60376539-2327-4ad3-a466-8a51891912d6,3.5,3.667,2.75,3.5,4.0,3.25,4.25
1a6e1968-cf96-4497-953a-d34c8a59d177,3.333,3.5,1.75,3.0,3.75,3.0,3.75
342a5e32-2234-4915-b1c7-d4f49dd308e0,3.0,3.667,3.0,3.5,4.25,3.0,3.5
11890daf-f603-428d-bd3c-50deaf44fe82,3.25,3.5,2.25,3.0,3.75,3.25,4.0
92804b73-3def-4e5b-90de-a667c6f07960,3.333,3.5,2.0,3.5,3.5,2.667,3.333
0640e60d-45f6-4e00-b0d3-61b7d5e02a27,3.75,3.333,2.5,3.5,4.0,3.333,4.0
fe90d904-562e-4e9f-8a55-976c65c7cac4,3.5,3.333,2.25,3.0,4.25,3.25,3.5
014ba10f-8acd-457e-9037-e261803e157f,3.5,3.25,2.75,3.0,3.5,3.0,4.0
56f1adf7-1283-4e31-a35c-f2bffaba397a,3.5,3.75,3.0,3.0,3.5,3.25,4.25
5cc74f49-e918-4453-83cc-e6700d81322a,3.333,3.25,2.667,3.25,3.75,3.0,3.75
e322ff50-8b6a-4cdb-b202-f647b8787c20,3.25,3.0,2.333,4.25,4.0,2.75,3.5
6f078dd0-bc8f-4ca6-9ade-2007a1085d9b,3.75,3.25,2.75,3.0,3.75,3.333,4.0
895c49f5-e1a3-4a93-a952-87c5b7b5b48a,3.25,3.25,3.25,3.0,4.25,3.25,4.0
f594448d-1ec5-4b28-a297-96416ea6af97,3.5,3.25,2.75,3.25,3.75,3.0,3.5
7f20be19-de0b-4f54-8703-0f77e7c141ca,2.667,3.25,3.333,3.25,3.75,3.25,4.0
b15e1ff2-b5dd-4c17-8c9b-a94504717caf,3.5,3.5,2.25,3.75,4.75,3.25,4.0
db42acdb-5a4e-4fc5-a445-f75bcb6a18bb,3.333,3.25,2.25,3.0,4.25,3.0,3.667
9dd21c2a-5929-4903-ae75-cfe3add541d8,3.75,3.333,3.0,3.25,4.25,3.0,3.5
cab697a0-26f5-4a20-a4f4-520dbdd5df5e,3.5,3.25,3.0,3.5,4.25,3.0,3.5
dad03945-afdb-456d-92d8-5300563ab19e,3.5,3.0,2.75,3.0,4.0,3.25,3.75
44293d74-6de8-446a-84b9-1559a3469238,2.0,3.25,3.5,3.25,4.25,3.333,3.5
0b1cd4dd-3830-4b90-bac9-e37ac38f109d,3.25,3.25,2.75,3.25,4.0,3.333,4.0
7d972aae-6e9d-4c31-8396-b41b29d5f540,3.0,3.5,2.25,3.5,4.25,3.25,3.75
0502adcc-5501-4992-a37c-676042e926c9,3.75,3.25,2.0,3.5,4.0,3.0,4.25
48bd75d1-7e27-4507-ae9d-b1747b5034b9,3.75,3.25,3.0,3.25,4.0,3.0,3.75
13fd87c9-20df-401b-8104-5d3ab240a4b8,2.5,3.25,3.0,3.0,4.0,3.0,3.75
8d1a3e18-c743-45e7-a034-4052062ce2ee,3.5,3.333,2.75,3.25,3.5,3.5,4.25
75a6f1c6-b0b0-40c2-a73f-0b8ee78698cf,3.0,3.5,3.0,3.75,4.0,3.333,4.25
a5073970-86a8-40e9-9b64-b691c102f54b,3.25,3.25,3.333,3.25,3.75,3.25,4.25
3c6b939e-e792-4755-a664-9d26c1e9a988,3.0,3.25,3.0,3.5,4.0,3.333,4.0
2f99d614-ddb1-48bc-81c9-054566685ccb,3.5,3.25,2.75,3.25,4.0,3.0,4.0
5535022c-b3db-43c9-a42b-81396b911f1e,3.25,3.25,2.75,2.75,4.25,3.0,3.5
118c23b1-122b-4be1-b29a-de4b4f90d218,3.5,3.75,4.0,3.25,4.0,3.25,4.25
3e943da5-cd1d-4400-8853-b672416f52e3,3.5,3.25,3.0,3.25,4.25,3.667,3.75
b4a1c54a-6ac4-494e-9568-9a5177aa3511,3.25,3.5,2.25,3.25,4.25,3.0,4.0
fc2d41d7-d22a-4316-82ca-50f9d3f43a1d,3.25,3.25,3.0,3.0,4.0,3.0,4.0
dce7d9de-411e-48f2-afc3-0239b4a405e8,3.5,3.25,2.667,3.75,4.0,3.25,4.0
3cd934fa-d052-4d7b-9a3b-f20a3f5b174f,3.333,2.75,2.0,3.0,4.25,3.25,3.75
94b39515-abbd-4c27-befc-dc76400b0f2b,3.5,3.25,3.0,3.5,4.25,3.333,4.0
c8d7acb7-d456-4bf1-851a-ed0966b9154f,3.5,3.25,3.25,3.0,4.0,3.0,3.25
41da28e1-a3bc-42bd-a74a-479216058af8,3.25,3.5,2.25,3.5,3.75,3.5,3.75
9ec2d851-42b1-490d-9309-c86b510d1dc8,3.667,3.25,2.5,3.25,4.0,3.25,3.25
9ca725dc-9d0c-4048-9254-e1a1014b681b,4.0,4.0,2.25,3.75,3.75,3.25,3.75
4ec29499-a79f-4dde-abcf-81a46efc2e41,3.5,3.25,2.75,3.0,4.0,3.25,4.0
2b8c41e8-d5a5-443b-b387-b057d355e1cf,3.0,4.0,2.5,3.5,4.0,3.25,3.75
a1d985cc-29a1-4aaa-a818-97a3d16850d1,3.5,3.0,2.75,3.0,4.25,3.0,4.0
fe5f327c-ef0c-4526-a553-81b4f4857c14,3.0,3.5,2.5,3.25,3.25,3.25,4.25
3ca21d9c-b99a-4ec4-9ca2-c49d11bda16b,3.5,3.25,2.25,3.5,4.0,3.0,4.0
31b917b1-2060-4953-993b-80b06c134e43,3.75,3.0,3.0,2.5,4.0,3.0,3.75
271a9b6b-fc92-4de4-b247-3d2bd536e401,3.333,3.25,3.0,3.5,4.0,3.333,4.25
aed3fbf5-2336-47f5-9ddd-0141d408042d,4.0,3.75,3.25,3.5,4.0,3.25,4.5
050ae7c5-9138-42ca-bf01-001cafb77137,3.75,3.5,2.0,3.0,4.0,3.25,4.5
34a3d08b-4f96-460a-8eb6-163449d71bef,4.25,3.5,2.75,3.0,4.25,3.0,3.75
0ebecd89-986b-4fcf-8980-af6ef5c7a1c2,3.5,3.25,3.0,3.5,4.0,3.0,4.0
ccd516ce-2e52-44f3-9ae0-623b00da1619,3.5,3.333,3.25,3.5,4.25,3.25,4.25
48ca5336-d9f1-4458-9ae0-d15ef8a95faf,4.0,3.25,3.0,3.0,4.25,3.5,3.75
f505e389-cb90-49f4-8bc8-a3f535701bda,3.25,3.25,3.0,3.25,4.25,3.25,3.75
baf2fdd2-b9ad-4881-8703-03a4eea30b53,3.5,3.333,2.25,3.75,4.25,3.333,4.0
708ce84c-3e58-4e2a-bb4f-c07eddaa2734,2.5,3.25,2.5,3.25,3.75,3.25,4.0
35f78493-77c4-443a-961c-76c3a8129aad,3.5,3.25,2.0,3.25,4.25,3.0,3.0
db06be56-6a5a-4994-8f6b-e247dcd7afe0,3.667,3.25,2.75,3.5,4.25,2.75,3.5
9c3610ab-203a-4127-b432-370dd7ca3056,3.667,3.25,2.25,3.5,4.0,3.25,3.75
13064789-5446-4ebe-bd7b-3cd431e75ffd,3.25,3.25,2.75,2.75,3.5,3.25,4.0
ed9c37ce-59cb-45b0-ab85-2811c3e19eb4,4.0,3.5,2.5,3.333,4.0,3.25,4.0
2f36c186-eae1-44b8-91aa-084043dbdb40,3.25,3.25,2.75,3.5,4.0,3.333,3.75
5c36ffe5-55e5-499b-a44b-c6aaf09bf4ac,3.75,3.333,2.0,3.0,4.0,3.333,3.75
85c024a3-6688-4a3e-b7a4-caedd5e17039,3.75,3.5,2.25,3.5,4.25,3.0,4.0
7f2cbfe7-51c9-4f5f-ae9d-351831ade8b0,3.25,4.0,3.0,3.25,4.25,3.25,4.0
9e3e1a6b-f377-4deb-aa1b-8ca34f1e1541,3.5,3.25,2.25,2.667,4.0,3.0,3.25
80385802-abee-4ec1-a2f8-da7dc96693a9,4.0,3.25,3.0,3.75,4.0,3.25,4.25
860d3798-0464-4244-b698-fb009d6cdc97,3.75,3.5,3.0,3.5,4.25,3.25,4.25
40baef78-935b-44c6-a741-975cbc0e7bf0,4.0,3.5,2.25,3.25,4.5,3.25,4.0
c8fed42b-d2bd-49a6-a284-a22124fef269,3.75,3.667,3.0,3.5,3.75,3.5,4.25
0e3132bd-edac-46d0-96cc-7754acc1cfc2,3.75,3.667,1.75,3.0,4.25,3.25,3.5
92cb3bc4-4428-4664-bb84-650da0c8e0cb,3.667,3.25,2.0,3.333,4.25,3.0,3.5
ce01dc91-e5fa-477b-8371-4c8ba098b1a2,3.667,3.25,3.25,3.25,4.0,3.25,3.75
0c647ad3-01d7-467f-ac28-daadd91402b3,3.667,3.5,3.75,3.25,3.75,3.5,4.0
4ed00e40-4f98-46d8-95a6-8bbfc4bec739,3.5,3.5,3.0,3.25,4.0,3.333,4.0
d4027b08-1ca6-437c-9b83-011773deef18,3.5,3.25,3.25,3.5,4.0,3.0,4.0
36190176-8103-4d0d-8965-ac6c995be164,2.333,3.25,3.0,3.25,4.0,3.0,3.75
e2c78c9a-ca42-4d73-a026-396eac39e2b0,3.0,3.75,3.0,2.75,3.25,3.25,3.75
e915f96d-a801-4451-a100-d2a6dbb20eb3,3.0,3.0,3.333,3.5,4.0,3.25,3.75
acbc146d-13f8-42e7-8a58-d6076a39092e,2.75,3.25,2.75,3.25,3.75,3.0,3.75
93a3bd2e-7b5a-48b2-bbc2-b41905753b24,3.5,3.333,2.333,3.25,4.0,3.333,3.75
80dbe556-e23c-4f4b-9f73-d0dd86a79b15,3.5,3.5,3.0,3.25,4.5,3.0,2.333
8bfe3c0e-7a51-4fab-8b41-aefc5098df94,3.5,3.5,3.667,3.25,3.75,3.25,4.25
28a0bbcd-1787-459f-af80-139c04e91507,2.5,3.25,3.0,2.75,4.25,3.333,3.25
43ee43d9-861b-4409-b8a0-dfc9fbf78fac,3.25,3.0,2.0,3.0,4.0,3.0,3.5
31c0555b-da53-4694-9681-da8b72e86b20,3.75,3.5,3.25,4.0,3.75,3.333,4.25
d9747bd2-4d00-44c0-a14c-26b217048413,3.5,3.0,2.667,3.5,4.0,3.333,3.5
5f3c74e0-73a4-4ec8-8964-a6d0aeada7a8,3.25,3.25,2.5,3.25,4.25,3.25,4.0
45e19664-59cf-4274-a44d-b6d6f4f287d3,3.25,3.25,3.0,3.75,4.0,3.25,4.0
ff2bee6c-de34-4a9e-bbfb-163e57e64342,3.75,3.75,3.0,3.5,4.0,3.25,3.75
3b1699d3-8194-4317-850c-a470b4037da4,3.25,3.25,2.25,3.75,4.0,3.25,3.75
a98688eb-3b52-40e6-982b-293a6f9ab1c1,3.5,3.25,2.25,3.25,4.0,3.0,3.75
b757d55d-a126-4702-862c-e1adf84c5609,3.25,3.0,3.0,3.0,4.0,3.0,3.5
0068bec3-5622-410f-a414-a4534c1cb56c,3.25,3.25,2.25,3.667,4.25,3.0,3.0
b46c4f8e-02a4-4cbc-a920-0bacccdd9664,3.25,3.5,3.0,3.5,4.25,3.0,3.75
89aeeb7b-4da8-495a-8cda-9ace8c613b74,3.667,3.5,2.25,3.0,4.0,3.0,3.75
0868eb52-0428-48e0-bcc7-3a11c9d09646,3.5,3.0,2.75,3.25,4.25,3.0,3.25
dbc5e694-d5b5-4c91-bfcb-89709df74d1d,3.25,3.25,3.333,3.5,4.25,3.25,4.25
2843152c-07ec-43c4-8431-9815d6dc63f9,3.667,3.5,3.25,3.5,4.0,3.25,4.25
c3f37dbf-c7b1-4a48-8b2a-e17f0a783230,3.25,3.25,2.5,3.25,4.0,3.0,4.25
48f28d76-6e32-4add-bfaa-277db40ce56e,3.75,3.5,2.75,3.5,4.0,3.25,4.0
cf2ad621-01f0-473b-b429-e177bbc16d63,3.333,3.25,2.75,3.0,3.75,3.0,4.0
cf20dee8-78ca-49f3-ad86-e0e861650b14,3.5,3.5,2.75,3.25,4.0,3.25,4.0
1be1f45a-3603-43b1-8eb4-bd142ee9ece1,4.0,3.5,2.75,3.75,4.0,3.25,4.0
3a2d7694-0aa1-4bd6-9edb-319137f02346,3.25,3.75,2.75,3.333,3.75,3.25,4.0
5ab0a037-f015-40cb-a000-11e892acf38a,3.0,4.0,3.0,3.75,4.25,3.25,3.75
e94fc382-1778-4506-b13b-e87f02de1612,3.25,3.0,2.25,3.0,4.0,3.25,3.5
e3d265c4-b172-44f0-b058-be4d42fe5fb4,3.0,3.333,2.25,3.25,4.25,2.75,3.5
605db9da-63bf-42a0-ba15-e9f8a16444ca,3.667,3.25,2.75,3.25,3.5,3.333,4.25
150794b7-3f1f-402c-9acc-58d7faa55cfd,3.667,3.5,2.25,3.5,3.5,3.0,4.0
b3241695-0c38-4ab0-b143-4cc8c5266cb8,3.5,3.25,3.0,3.75,4.0,3.0,3.75
fb3d23af-04ad-4a3f-885a-b3d9bf7a4f2b,3.0,3.25,2.5,3.5,4.25,3.333,3.5
4a68063f-6476-4dcc-a85f-ab579b5f5dd8,3.25,3.333,2.5,2.75,4.0,3.25,3.75
5da08a38-07f9-438c-8e4d-fe617806871f,3.25,3.25,2.25,3.5,3.75,3.0,4.0
dc4f99e8-dd03-4060-a28c-7129e559984f,3.25,3.75,2.667,2.75,4.0,3.0,3.75
cf83ef5d-fc98-4cee-80b7-6a9fdf11d1db,4.0,3.25,2.75,2.75,3.75,3.25,4.0
9b39b3c0-be03-4f54-885e-8f2da8c3e339,3.5,2.75,2.75,3.75,4.25,3.0,3.5
93698fcd-47a0-471a-89b4-d9b0984b1f74,3.5,3.5,2.25,3.5,4.0,3.25,3.5
c727bd2f-5e07-47f6-b548-c41dc48afa41,3.0,3.75,3.0,3.5,4.0,3.25,4.25
339529e4-0a54-4067-8697-882c047b787a,3.5,3.5,3.0,3.5,4.0,3.25,3.75
f992ba2e-83c8-4136-bfe2-0c683149cf5e,3.0,3.25,2.0,3.75,4.25,3.0,3.5
e97309cf-4d9d-4e4d-97b1-eeec564c12d9,3.5,3.0,2.0,3.5,4.0,3.0,3.5
872a7150-0c94-4c28-8990-477942ab42dc,3.25,3.5,2.5,3.0,4.5,3.25,3.667
04e77878-5e9a-4909-b71f-a38e58e5213d,3.5,3.333,2.25,3.0,4.25,3.25,3.75
3392a749-ae1f-44c3-9b6f-0934cd4f9598,3.5,3.0,3.0,3.0,4.25,2.5,4.0
bd3b4347-ee28-4a25-a123-c368aeaeb151,3.5,3.333,2.5,3.25,2.0,3.25,4.0
fecd7b77-ae47-429d-985a-ebbe730c26ff,4.0,3.0,2.25,3.5,4.25,3.333,3.75
54d7e092-c3f2-4122-8a8d-53d891392c78,3.75,3.5,2.0,3.75,4.25,3.25,4.0
fc466178-2ae6-486a-b441-61b4657bae29,3.667,3.5,2.25,3.5,4.25,3.0,4.0
afd22804-089b-45ee-b752-19b061059159,3.75,3.5,2.5,3.25,3.5,3.333,3.5
d7edbcba-f68a-42f5-af70-ff2a2283c278,3.5,3.25,2.75,3.25,4.25,3.5,4.25
bfe23618-d44e-4071-baef-17a7d002dcff,3.333,3.25,2.5,3.0,4.0,3.333,4.0
6b350657-bbc7-4ad4-b354-159b111101d0,3.25,3.0,3.0,3.75,4.25,3.25,4.0
1b5e8cca-6a7a-4414-843e-2dc42fddcaa6,3.0,3.0,2.25,3.75,3.75,2.667,3.5
95c147b7-45ab-4888-a14b-eeefdc7e334f,3.75,3.5,3.0,3.5,3.75,3.25,4.25
6114ddce-86d3-40cf-8e71-23106a18ddfb,3.25,3.0,2.25,3.75,4.0,3.0,3.75
52262f66-c739-49c6-b7d6-3d9e3928eea2,3.5,3.25,2.0,4.0,4.0,3.25,3.75
a27bf7a5-c51c-4c31-ae17-4538f456f805,3.333,3.25,3.0,3.75,4.0,3.333,4.5
225c1adf-0736-482a-9a2b-7a3c883f687d,3.0,3.333,2.667,3.25,3.75,3.25,3.5
b4ffc2b4-cd61-4af3-bac5-3a3eac9420a6,3.25,3.25,2.5,3.0,4.25,3.0,3.75
361f8dec-4be6-4816-97eb-178b4e04e33f,3.0,3.0,3.0,3.5,4.25,2.75,3.5
865ed34e-71b5-4e78-9e51-8e28679bbe48,3.667,3.0,2.25,3.25,4.0,3.0,3.5
a5485ff8-7362-471e-8940-d23db3f30f40,3.333,3.5,3.5,3.25,3.5,3.25,4.0
7358f2f7-15b8-4cd3-b10b-1f1deaf81956,3.5,3.25,2.25,3.0,3.75,3.0,3.5
c990d9c8-ccba-431f-bcdf-9733c7d89498,3.667,3.25,2.25,3.0,3.5,3.333,3.5
c4fa27cf-6b01-45bb-ac9f-c6207d846a94,3.75,3.75,3.25,3.75,4.5,3.25,4.25
93e66852-4240-488b-a3ac-0304ad931387,2.75,3.25,2.667,3.0,4.0,3.5,3.5
6c54f847-7189-4941-99d7-fc1366f3c0b3,3.25,3.5,2.25,3.0,4.0,3.0,4.25
cf4705e2-5f08-4abf-82c5-e87cd5cd87a3,4.0,3.5,2.667,3.75,4.0,3.25,4.0
ba12745c-14d7-40f0-a8e1-b8b284b4fd11,3.25,3.25,2.667,3.5,4.0,3.0,3.75
8c70414c-2e4d-45cb-96f1-cc3afad89d02,3.333,3.333,2.75,3.0,4.0,3.333,3.75
b48072ad-1b36-4e2a-80b9-8d7271aeba2c,3.25,3.25,2.25,3.25,4.0,3.0,4.0
b8ba0438-5c38-48fe-aaf9-f15f577c2870,3.5,3.25,3.75,2.75,3.75,3.333,4.0
01597d94-545c-4e6e-ac00-d293a2a9cae2,3.0,3.75,2.75,3.0,4.0,3.5,4.0
aea7ab67-25bd-4ab4-9620-7d5722d314ba,3.667,3.333,2.75,3.0,4.0,3.333,4.0
efef67f8-1c78-4897-b81a-497d71e86c1a,3.75,3.5,3.0,3.5,4.25,3.25,4.0
725ccea6-b9f0-4365-82a9-f3f2048a5235,3.5,3.5,3.0,3.5,4.0,3.333,4.25
cda3dd93-762d-4a2e-937d-d3e875d8f63c,3.5,3.25,2.667,2.5,4.0,3.0,4.0
f18f876a-bfb8-4ca1-9f4c-27c692b89b27,3.5,3.25,2.75,3.25,4.0,3.333,4.25
c337e039-dc10-4a94-b9e1-b96e941c6d0c,3.0,3.5,2.667,2.5,3.5,3.5,4.0
4392420e-6cf7-4c69-b3ee-0b1712624d9c,2.5,3.0,3.0,4.0,4.0,2.75,4.0
9c96ec25-ddf9-4c44-94d8-0c02ae252895,2.0,3.75,3.5,2.0,4.0,3.5,3.75
c06044e2-dd1b-4232-ac45-b0d082a501e9,3.667,3.25,3.333,3.0,4.0,3.25,4.0
869728ef-eb90-4e1b-84cd-ba9f39f29e63,3.667,3.5,3.0,3.25,4.0,3.25,4.25
08667889-4ba0-4751-b00c-5eb983e755bc,3.5,2.75,2.5,3.5,4.25,3.0,3.5
6a851c2b-7a96-44f1-8cee-f4c6f02d0686,3.25,3.75,2.75,3.5,3.75,3.333,4.25
